Hours Studied,Performance Index,Predicted,Residual
1,61.0,44.15223744749919,16.84776255250081
3,56.0,49.69836309677706,6.301636903222942
4,44.0,52.471425921416,-8.471425921416
5,30.0,55.24448874605494,-25.24448874605494
9,53.0,66.33674004461069,-13.336740044610693
4,67.0,52.471425921416,14.528574078584
3,21.0,49.69836309677706,-28.698363096777058
1,35.0,44.15223744749919,-9.15223744749919
6,77.0,58.017551570693875,18.982448429306125
7,72.0,60.79061439533281,11.20938560466719
8,52.0,63.56367721997175,-11.563677219971751
1,15.0,44.15223744749919,-29.15223744749919
4,67.0,52.471425921416,14.528574078584
5,55.0,55.24448874605494,-0.24448874605494098
2,73.0,46.925300272138124,26.074699727861876
1,25.0,44.15223744749919,-19.15223744749919
8,90.0,63.56367721997175,26.43632278002825
6,74.0,58.017551570693875,15.982448429306125
5,53.0,55.24448874605494,-2.244488746054941
9,79.0,66.33674004461069,12.663259955389307
2,59.0,46.925300272138124,12.074699727861876
8,40.0,63.56367721997175,-23.56367721997175
9,39.0,66.33674004461069,-27.336740044610693
1,49.0,44.15223744749919,4.847762552500811
7,41.0,60.79061439533281,-19.79061439533281
8,39.0,63.56367721997175,-24.56367721997175
3,57.0,49.69836309677706,7.301636903222942
4,66.0,52.471425921416,13.528574078584
3,59.0,49.69836309677706,9.301636903222942
7,40.0,60.79061439533281,-20.79061439533281
9,47.0,66.33674004461069,-19.336740044610693
3,65.0,49.69836309677706,15.301636903222942
6,86.0,58.017551570693875,27.982448429306125
8,75.0,63.56367721997175,11.436322780028249
6,30.0,58.017551570693875,-28.017551570693875
2,26.0,46.925300272138124,-20.925300272138124
7,49.0,60.79061439533281,-11.79061439533281
2,52.0,46.925300272138124,5.074699727861876
2,47.0,46.925300272138124,0.0746997278618764
2,64.0,46.925300272138124,17.074699727861876
1,28.0,44.15223744749919,-16.15223744749919
1,48.0,44.15223744749919,3.847762552500811
7,47.0,60.79061439533281,-13.79061439533281
5,37.0,55.24448874605494,-18.24448874605494
3,54.0,49.69836309677706,4.301636903222942
1,18.0,44.15223744749919,-26.15223744749919
6,37.0,58.017551570693875,-21.017551570693875
1,41.0,44.15223744749919,-3.152237447499189
9,96.0,66.33674004461069,29.663259955389307
2,69.0,46.925300272138124,22.074699727861876
1,64.0,44.15223744749919,19.84776255250081
7,48.0,60.79061439533281,-12.79061439533281
6,59.0,58.017551570693875,0.9824484293061246
6,39.0,58.017551570693875,-19.017551570693875
5,80.0,55.24448874605494,24.75551125394506
4,38.0,52.471425921416,-14.471425921416
4,26.0,52.471425921416,-26.471425921416
3,27.0,49.69836309677706,-22.698363096777058
8,50.0,63.56367721997175,-13.563677219971751
7,89.0,60.79061439533281,28.20938560466719
9,45.0,66.33674004461069,-21.336740044610693
1,42.0,44.15223744749919,-2.152237447499189
7,80.0,60.79061439533281,19.20938560466719
4,48.0,52.471425921416,-4.4714259214159995
7,59.0,60.79061439533281,-1.7906143953328097
1,53.0,44.15223744749919,8.84776255250081
5,72.0,55.24448874605494,16.75551125394506
3,46.0,49.69836309677706,-3.698363096777058
5,75.0,55.24448874605494,19.75551125394506
4,25.0,52.471425921416,-27.471425921416
2,36.0,46.925300272138124,-10.925300272138124
4,24.0,52.471425921416,-28.471425921416
3,31.0,49.69836309677706,-18.698363096777058
1,39.0,44.15223744749919,-5.152237447499189
8,81.0,63.56367721997175,17.43632278002825
5,63.0,55.24448874605494,7.755511253945059
4,81.0,52.471425921416,28.528574078584
5,63.0,55.24448874605494,7.755511253945059
4,69.0,52.471425921416,16.528574078584
3,66.0,49.69836309677706,16.301636903222942
5,80.0,55.24448874605494,24.75551125394506
4,52.0,52.471425921416,-0.4714259214159995
1,68.0,44.15223744749919,23.84776255250081
3,57.0,49.69836309677706,7.301636903222942
8,37.0,63.56367721997175,-26.56367721997175
7,68.0,60.79061439533281,7.20938560466719
2,35.0,46.925300272138124,-11.925300272138124
1,65.0,44.15223744749919,20.84776255250081
3,28.0,49.69836309677706,-21.698363096777058
5,82.0,55.24448874605494,26.75551125394506
1,29.0,44.15223744749919,-15.15223744749919
3,62.0,49.69836309677706,12.301636903222942
3,35.0,49.69836309677706,-14.698363096777058
5,51.0,55.24448874605494,-4.244488746054941
3,22.0,49.69836309677706,-27.698363096777058
9,42.0,66.33674004461069,-24.336740044610693
1,45.0,44.15223744749919,0.8477625525008108
4,48.0,52.471425921416,-4.4714259214159995
4,61.0,52.471425921416,8.528574078584
1,59.0,44.15223744749919,14.84776255250081
2,50.0,46.925300272138124,3.0746997278618764
1,33.0,44.15223744749919,-11.15223744749919
6,65.0,58.017551570693875,6.982448429306125
3,26.0,49.69836309677706,-23.698363096777058
7,69.0,60.79061439533281,8.20938560466719
5,87.0,55.24448874605494,31.75551125394506
9,85.0,66.33674004461069,18.663259955389307
7,46.0,60.79061439533281,-14.79061439533281
4,82.0,52.471425921416,29.528574078584
5,36.0,55.24448874605494,-19.24448874605494
5,77.0,55.24448874605494,21.75551125394506
5,85.0,55.24448874605494,29.75551125394506
9,85.0,66.33674004461069,18.663259955389307
3,62.0,49.69836309677706,12.301636903222942
6,54.0,58.017551570693875,-4.017551570693875
8,89.0,63.56367721997175,25.43632278002825
9,35.0,66.33674004461069,-31.336740044610693
7,65.0,60.79061439533281,4.20938560466719
3,52.0,49.69836309677706,2.301636903222942
1,37.0,44.15223744749919,-7.152237447499189
4,27.0,52.471425921416,-25.471425921416
6,60.0,58.017551570693875,1.9824484293061246
3,52.0,49.69836309677706,2.301636903222942
1,28.0,44.15223744749919,-16.15223744749919
6,72.0,58.017551570693875,13.982448429306125
1,23.0,44.15223744749919,-21.15223744749919
9,59.0,66.33674004461069,-7.336740044610693
1,20.0,44.15223744749919,-24.15223744749919
6,38.0,58.017551570693875,-20.017551570693875
1,31.0,44.15223744749919,-13.15223744749919
7,81.0,60.79061439533281,20.20938560466719
3,66.0,49.69836309677706,16.301636903222942
6,68.0,58.017551570693875,9.982448429306125
7,75.0,60.79061439533281,14.20938560466719
1,24.0,44.15223744749919,-20.15223744749919
1,26.0,44.15223744749919,-18.15223744749919
5,39.0,55.24448874605494,-16.24448874605494
6,61.0,58.017551570693875,2.9824484293061246
9,52.0,66.33674004461069,-14.336740044610693
1,38.0,44.15223744749919,-6.152237447499189
4,25.0,52.471425921416,-27.471425921416
8,73.0,63.56367721997175,9.436322780028249
9,93.0,66.33674004461069,26.663259955389307
3,16.0,49.69836309677706,-33.69836309677706
2,75.0,46.925300272138124,28.074699727861876
4,64.0,52.471425921416,11.528574078584
2,77.0,46.925300272138124,30.074699727861876
1,44.0,44.15223744749919,-0.15223744749918922
3,66.0,49.69836309677706,16.301636903222942
7,48.0,60.79061439533281,-12.79061439533281
1,50.0,44.15223744749919,5.847762552500811
2,56.0,46.925300272138124,9.074699727861876
1,55.0,44.15223744749919,10.84776255250081
8,83.0,63.56367721997175,19.43632278002825
5,58.0,55.24448874605494,2.755511253945059
8,93.0,63.56367721997175,29.43632278002825
3,38.0,49.69836309677706,-11.698363096777058
7,55.0,60.79061439533281,-5.79061439533281
8,80.0,63.56367721997175,16.43632278002825
6,64.0,58.017551570693875,5.982448429306125
7,37.0,60.79061439533281,-23.79061439533281
2,49.0,46.925300272138124,2.0746997278618764
8,33.0,63.56367721997175,-30.56367721997175
5,78.0,55.24448874605494,22.75551125394506
7,31.0,60.79061439533281,-29.79061439533281
1,53.0,44.15223744749919,8.84776255250081
5,25.0,55.24448874605494,-30.24448874605494
1,69.0,44.15223744749919,24.84776255250081
8,89.0,63.56367721997175,25.43632278002825
4,80.0,52.471425921416,27.528574078584
4,80.0,52.471425921416,27.528574078584
2,22.0,46.925300272138124,-24.925300272138124
5,52.0,55.24448874605494,-3.244488746054941
1,59.0,44.15223744749919,14.84776255250081
9,88.0,66.33674004461069,21.663259955389307
5,81.0,55.24448874605494,25.75551125394506
6,79.0,58.017551570693875,20.982448429306125
2,28.0,46.925300272138124,-18.925300272138124
1,28.0,44.15223744749919,-16.15223744749919
4,19.0,52.471425921416,-33.471425921416
7,31.0,60.79061439533281,-29.79061439533281
6,87.0,58.017551570693875,28.982448429306125
1,17.0,44.15223744749919,-27.15223744749919
1,75.0,44.15223744749919,30.84776255250081
8,61.0,63.56367721997175,-2.5636772199717512
4,72.0,52.471425921416,19.528574078584
5,78.0,55.24448874605494,22.75551125394506
7,36.0,60.79061439533281,-24.79061439533281
8,45.0,63.56367721997175,-18.56367721997175
7,74.0,60.79061439533281,13.20938560466719
2,17.0,46.925300272138124,-29.925300272138124
4,47.0,52.471425921416,-5.4714259214159995
1,25.0,44.15223744749919,-19.15223744749919
9,81.0,66.33674004461069,14.663259955389307
3,74.0,49.69836309677706,24.301636903222942
3,30.0,49.69836309677706,-19.698363096777058
9,59.0,66.33674004461069,-7.336740044610693
3,60.0,49.69836309677706,10.301636903222942
8,58.0,63.56367721997175,-5.563677219971751
2,28.0,46.925300272138124,-18.925300272138124
3,33.0,49.69836309677706,-16.698363096777058
2,30.0,46.925300272138124,-16.925300272138124
1,31.0,44.15223744749919,-13.15223744749919
2,36.0,46.925300272138124,-10.925300272138124
8,56.0,63.56367721997175,-7.563677219971751
9,82.0,66.33674004461069,15.663259955389307
2,50.0,46.925300272138124,3.0746997278618764
7,76.0,60.79061439533281,15.20938560466719
5,52.0,55.24448874605494,-3.244488746054941
3,60.0,49.69836309677706,10.301636903222942
9,91.0,66.33674004461069,24.663259955389307
6,52.0,58.017551570693875,-6.017551570693875
1,43.0,44.15223744749919,-1.1522374474991892
5,32.0,55.24448874605494,-23.24448874605494
7,77.0,60.79061439533281,16.20938560466719
4,55.0,52.471425921416,2.5285740785840005
8,52.0,63.56367721997175,-11.563677219971751
5,68.0,55.24448874605494,12.755511253945059
9,41.0,66.33674004461069,-25.336740044610693
9,63.0,66.33674004461069,-3.3367400446106927
9,99.0,66.33674004461069,32.66325995538931
1,17.0,44.15223744749919,-27.15223744749919
2,47.0,46.925300272138124,0.0746997278618764
3,24.0,49.69836309677706,-25.698363096777058
4,80.0,52.471425921416,27.528574078584
9,79.0,66.33674004461069,12.663259955389307
6,49.0,58.017551570693875,-9.017551570693875
1,27.0,44.15223744749919,-17.15223744749919
9,51.0,66.33674004461069,-15.336740044610693
6,41.0,58.017551570693875,-17.017551570693875
4,67.0,52.471425921416,14.528574078584
4,48.0,52.471425921416,-4.4714259214159995
3,72.0,49.69836309677706,22.301636903222942
7,75.0,60.79061439533281,14.20938560466719
3,48.0,49.69836309677706,-1.698363096777058
2,58.0,46.925300272138124,11.074699727861876
8,62.0,63.56367721997175,-1.5636772199717512
4,83.0,52.471425921416,30.528574078584
8,68.0,63.56367721997175,4.436322780028249
1,55.0,44.15223744749919,10.84776255250081
5,55.0,55.24448874605494,-0.24448874605494098
9,49.0,66.33674004461069,-17.336740044610693
1,27.0,44.15223744749919,-17.15223744749919
4,38.0,52.471425921416,-14.471425921416
6,66.0,58.017551570693875,7.982448429306125
8,37.0,63.56367721997175,-26.56367721997175
3,72.0,49.69836309677706,22.301636903222942
5,34.0,55.24448874605494,-21.24448874605494
7,68.0,60.79061439533281,7.20938560466719
1,56.0,44.15223744749919,11.84776255250081
7,52.0,60.79061439533281,-8.79061439533281
8,67.0,63.56367721997175,3.4363227800282488
8,69.0,63.56367721997175,5.436322780028249
9,45.0,66.33674004461069,-21.336740044610693
6,76.0,58.017551570693875,17.982448429306125
6,65.0,58.017551570693875,6.982448429306125
2,26.0,46.925300272138124,-20.925300272138124
3,54.0,49.69836309677706,4.301636903222942
4,68.0,52.471425921416,15.528574078584
4,34.0,52.471425921416,-18.471425921416
8,56.0,63.56367721997175,-7.563677219971751
1,63.0,44.15223744749919,18.84776255250081
4,47.0,52.471425921416,-5.4714259214159995
4,40.0,52.471425921416,-12.471425921416
1,31.0,44.15223744749919,-13.15223744749919
3,56.0,49.69836309677706,6.301636903222942
5,36.0,55.24448874605494,-19.24448874605494
6,41.0,58.017551570693875,-17.017551570693875
9,43.0,66.33674004461069,-23.336740044610693
9,61.0,66.33674004461069,-5.336740044610693
9,69.0,66.33674004461069,2.6632599553893073
1,44.0,44.15223744749919,-0.15223744749918922
9,82.0,66.33674004461069,15.663259955389307
8,48.0,63.56367721997175,-15.563677219971751
2,27.0,46.925300272138124,-19.925300272138124
1,45.0,44.15223744749919,0.8477625525008108
1,75.0,44.15223744749919,30.84776255250081
6,54.0,58.017551570693875,-4.017551570693875
9,76.0,66.33674004461069,9.663259955389307
7,44.0,60.79061439533281,-16.79061439533281
5,50.0,55.24448874605494,-5.244488746054941
2,17.0,46.925300272138124,-29.925300272138124
1,66.0,44.15223744749919,21.84776255250081
2,42.0,46.925300272138124,-4.925300272138124
1,42.0,44.15223744749919,-2.152237447499189
3,56.0,49.69836309677706,6.301636903222942
6,48.0,58.017551570693875,-10.017551570693875
8,40.0,63.56367721997175,-23.56367721997175
3,24.0,49.69836309677706,-25.698363096777058
9,38.0,66.33674004461069,-28.336740044610693
5,73.0,55.24448874605494,17.75551125394506
7,40.0,60.79061439533281,-20.79061439533281
8,62.0,63.56367721997175,-1.5636772199717512
3,65.0,49.69836309677706,15.301636903222942
2,37.0,46.925300272138124,-9.925300272138124
2,68.0,46.925300272138124,21.074699727861876
5,30.0,55.24448874605494,-25.24448874605494
1,31.0,44.15223744749919,-13.15223744749919
2,15.0,46.925300272138124,-31.925300272138124
9,89.0,66.33674004461069,22.663259955389307
7,33.0,60.79061439533281,-27.79061439533281
6,72.0,58.017551570693875,13.982448429306125
9,64.0,66.33674004461069,-2.3367400446106927
7,78.0,60.79061439533281,17.20938560466719
5,40.0,55.24448874605494,-15.244488746054941
9,91.0,66.33674004461069,24.663259955389307
6,49.0,58.017551570693875,-9.017551570693875
6,38.0,58.017551570693875,-20.017551570693875
4,28.0,52.471425921416,-24.471425921416
1,62.0,44.15223744749919,17.84776255250081
5,62.0,55.24448874605494,6.755511253945059
9,89.0,66.33674004461069,22.663259955389307
8,74.0,63.56367721997175,10.436322780028249
8,85.0,63.56367721997175,21.43632278002825
5,33.0,55.24448874605494,-22.24448874605494
9,41.0,66.33674004461069,-25.336740044610693
3,24.0,49.69836309677706,-25.698363096777058
3,47.0,49.69836309677706,-2.698363096777058
1,65.0,44.15223744749919,20.84776255250081
9,50.0,66.33674004461069,-16.336740044610693
6,35.0,58.017551570693875,-23.017551570693875
2,30.0,46.925300272138124,-16.925300272138124
8,76.0,63.56367721997175,12.436322780028249
9,55.0,66.33674004461069,-11.336740044610693
9,49.0,66.33674004461069,-17.336740044610693
2,19.0,46.925300272138124,-27.925300272138124
2,15.0,46.925300272138124,-31.925300272138124
7,86.0,60.79061439533281,25.20938560466719
4,77.0,52.471425921416,24.528574078584
1,55.0,44.15223744749919,10.84776255250081
8,77.0,63.56367721997175,13.436322780028249
2,74.0,46.925300272138124,27.074699727861876
3,23.0,49.69836309677706,-26.698363096777058
5,56.0,55.24448874605494,0.755511253945059
3,18.0,49.69836309677706,-31.698363096777058
7,76.0,60.79061439533281,15.20938560466719
7,57.0,60.79061439533281,-3.7906143953328097
2,13.0,46.925300272138124,-33.925300272138124
7,64.0,60.79061439533281,3.2093856046671903
6,54.0,58.017551570693875,-4.017551570693875
9,97.0,66.33674004461069,30.663259955389307
9,89.0,66.33674004461069,22.663259955389307
2,53.0,46.925300272138124,6.074699727861876
7,74.0,60.79061439533281,13.20938560466719
5,61.0,55.24448874605494,5.755511253945059
6,41.0,58.017551570693875,-17.017551570693875
1,48.0,44.15223744749919,3.847762552500811
7,48.0,60.79061439533281,-12.79061439533281
6,54.0,58.017551570693875,-4.017551570693875
4,67.0,52.471425921416,14.528574078584
1,34.0,44.15223744749919,-10.15223744749919
9,60.0,66.33674004461069,-6.336740044610693
4,46.0,52.471425921416,-6.4714259214159995
2,45.0,46.925300272138124,-1.9253002721381236
8,56.0,63.56367721997175,-7.563677219971751
2,49.0,46.925300272138124,2.0746997278618764
5,49.0,55.24448874605494,-6.244488746054941
6,65.0,58.017551570693875,6.982448429306125
8,39.0,63.56367721997175,-24.56367721997175
1,33.0,44.15223744749919,-11.15223744749919
1,55.0,44.15223744749919,10.84776255250081
4,50.0,52.471425921416,-2.4714259214159995
5,52.0,55.24448874605494,-3.244488746054941
9,43.0,66.33674004461069,-23.336740044610693
7,58.0,60.79061439533281,-2.7906143953328097
7,45.0,60.79061439533281,-15.79061439533281
8,81.0,63.56367721997175,17.43632278002825
5,36.0,55.24448874605494,-19.24448874605494
5,64.0,55.24448874605494,8.755511253945059
1,57.0,44.15223744749919,12.84776255250081
9,46.0,66.33674004461069,-20.336740044610693
6,76.0,58.017551570693875,17.982448429306125
9,43.0,66.33674004461069,-23.336740044610693
3,58.0,49.69836309677706,8.301636903222942
5,61.0,55.24448874605494,5.755511253945059
2,72.0,46.925300272138124,25.074699727861876
5,82.0,55.24448874605494,26.75551125394506
8,69.0,63.56367721997175,5.436322780028249
2,35.0,46.925300272138124,-11.925300272138124
8,91.0,63.56367721997175,27.43632278002825
4,40.0,52.471425921416,-12.471425921416
1,26.0,44.15223744749919,-18.15223744749919
5,34.0,55.24448874605494,-21.24448874605494
1,35.0,44.15223744749919,-9.15223744749919
7,67.0,60.79061439533281,6.20938560466719
8,60.0,63.56367721997175,-3.5636772199717512
3,48.0,49.69836309677706,-1.698363096777058
3,62.0,49.69836309677706,12.301636903222942
7,84.0,60.79061439533281,23.20938560466719
4,67.0,52.471425921416,14.528574078584
3,50.0,49.69836309677706,0.301636903222942
8,42.0,63.56367721997175,-21.56367721997175
3,37.0,49.69836309677706,-12.698363096777058
7,50.0,60.79061439533281,-10.79061439533281
2,61.0,46.925300272138124,14.074699727861876
1,61.0,44.15223744749919,16.84776255250081
6,48.0,58.017551570693875,-10.017551570693875
8,56.0,63.56367721997175,-7.563677219971751
1,54.0,44.15223744749919,9.84776255250081
9,86.0,66.33674004461069,19.663259955389307
3,77.0,49.69836309677706,27.301636903222942
3,77.0,49.69836309677706,27.301636903222942
4,25.0,52.471425921416,-27.471425921416
1,67.0,44.15223744749919,22.84776255250081
9,51.0,66.33674004461069,-15.336740044610693
3,20.0,49.69836309677706,-29.698363096777058
4,74.0,52.471425921416,21.528574078584
1,12.0,44.15223744749919,-32.15223744749919
4,78.0,52.471425921416,25.528574078584
1,48.0,44.15223744749919,3.847762552500811
5,79.0,55.24448874605494,23.75551125394506
5,66.0,55.24448874605494,10.755511253945059
7,82.0,60.79061439533281,21.20938560466719
8,67.0,63.56367721997175,3.4363227800282488
4,75.0,52.471425921416,22.528574078584
7,52.0,60.79061439533281,-8.79061439533281
4,25.0,52.471425921416,-27.471425921416
3,39.0,49.69836309677706,-10.698363096777058
6,66.0,58.017551570693875,7.982448429306125
4,24.0,52.471425921416,-28.471425921416
3,17.0,49.69836309677706,-32.69836309677706
9,93.0,66.33674004461069,26.663259955389307
5,62.0,55.24448874605494,6.755511253945059
7,47.0,60.79061439533281,-13.79061439533281
6,55.0,58.017551570693875,-3.0175515706938754
5,41.0,55.24448874605494,-14.244488746054941
7,67.0,60.79061439533281,6.20938560466719
6,43.0,58.017551570693875,-15.017551570693875
2,42.0,46.925300272138124,-4.925300272138124
3,64.0,49.69836309677706,14.301636903222942
2,42.0,46.925300272138124,-4.925300272138124
3,77.0,49.69836309677706,27.301636903222942
1,52.0,44.15223744749919,7.847762552500811
8,62.0,63.56367721997175,-1.5636772199717512
6,90.0,58.017551570693875,31.982448429306125
2,60.0,46.925300272138124,13.074699727861876
8,49.0,63.56367721997175,-14.563677219971751
6,54.0,58.017551570693875,-4.017551570693875
7,61.0,60.79061439533281,0.20938560466719025
1,67.0,44.15223744749919,22.84776255250081
7,42.0,60.79061439533281,-18.79061439533281
3,43.0,49.69836309677706,-6.698363096777058
8,58.0,63.56367721997175,-5.563677219971751
6,50.0,58.017551570693875,-8.017551570693875
4,34.0,52.471425921416,-18.471425921416
8,51.0,63.56367721997175,-12.563677219971751
9,89.0,66.33674004461069,22.663259955389307
2,41.0,46.925300272138124,-5.925300272138124
6,70.0,58.017551570693875,11.982448429306125
5,35.0,55.24448874605494,-20.24448874605494
5,79.0,55.24448874605494,23.75551125394506
3,26.0,49.69836309677706,-23.698363096777058
8,46.0,63.56367721997175,-17.56367721997175
8,51.0,63.56367721997175,-12.563677219971751
5,30.0,55.24448874605494,-25.24448874605494
8,88.0,63.56367721997175,24.43632278002825
8,55.0,63.56367721997175,-8.563677219971751
3,60.0,49.69836309677706,10.301636903222942
2,26.0,46.925300272138124,-20.925300272138124
9,85.0,66.33674004461069,18.663259955389307
2,76.0,46.925300272138124,29.074699727861876
9,53.0,66.33674004461069,-13.336740044610693
4,70.0,52.471425921416,17.528574078584
2,64.0,46.925300272138124,17.074699727861876
1,41.0,44.15223744749919,-3.152237447499189
4,73.0,52.471425921416,20.528574078584
9,47.0,66.33674004461069,-19.336740044610693
9,49.0,66.33674004461069,-17.336740044610693
4,53.0,52.471425921416,0.5285740785840005
9,95.0,66.33674004461069,28.663259955389307
6,87.0,58.017551570693875,28.982448429306125
1,26.0,44.15223744749919,-18.15223744749919
6,89.0,58.017551570693875,30.982448429306125
9,73.0,66.33674004461069,6.663259955389307
2,19.0,46.925300272138124,-27.925300272138124
6,33.0,58.017551570693875,-25.017551570693875
2,75.0,46.925300272138124,28.074699727861876
4,59.0,52.471425921416,6.5285740785840005
8,79.0,63.56367721997175,15.436322780028249
7,82.0,60.79061439533281,21.20938560466719
9,58.0,66.33674004461069,-8.336740044610693
7,61.0,60.79061439533281,0.20938560466719025
1,59.0,44.15223744749919,14.84776255250081
2,63.0,46.925300272138124,16.074699727861876
6,60.0,58.017551570693875,1.9824484293061246
7,55.0,60.79061439533281,-5.79061439533281
3,38.0,49.69836309677706,-11.698363096777058
9,49.0,66.33674004461069,-17.336740044610693
7,48.0,60.79061439533281,-12.79061439533281
6,24.0,58.017551570693875,-34.017551570693875
6,27.0,58.017551570693875,-31.017551570693875
1,34.0,44.15223744749919,-10.15223744749919
5,59.0,55.24448874605494,3.755511253945059
3,60.0,49.69836309677706,10.301636903222942
7,75.0,60.79061439533281,14.20938560466719
3,67.0,49.69836309677706,17.301636903222942
5,36.0,55.24448874605494,-19.24448874605494
7,60.0,60.79061439533281,-0.7906143953328097
3,43.0,49.69836309677706,-6.698363096777058
2,52.0,46.925300272138124,5.074699727861876
6,73.0,58.017551570693875,14.982448429306125
8,36.0,63.56367721997175,-27.56367721997175
4,37.0,52.471425921416,-15.471425921416
9,66.0,66.33674004461069,-0.33674004461069273
8,64.0,63.56367721997175,0.43632278002824876
7,54.0,60.79061439533281,-6.79061439533281
7,31.0,60.79061439533281,-29.79061439533281
3,59.0,49.69836309677706,9.301636903222942
6,49.0,58.017551570693875,-9.017551570693875
5,80.0,55.24448874605494,24.75551125394506
1,19.0,44.15223744749919,-25.15223744749919
3,27.0,49.69836309677706,-22.698363096777058
1,51.0,44.15223744749919,6.847762552500811
4,25.0,52.471425921416,-27.471425921416
3,48.0,49.69836309677706,-1.698363096777058
4,82.0,52.471425921416,29.528574078584
9,47.0,66.33674004461069,-19.336740044610693
3,70.0,49.69836309677706,20.301636903222942
6,57.0,58.017551570693875,-1.0175515706938754
6,69.0,58.017551570693875,10.982448429306125
7,32.0,60.79061439533281,-28.79061439533281
9,78.0,66.33674004461069,11.663259955389307
7,41.0,60.79061439533281,-19.79061439533281
1,72.0,44.15223744749919,27.84776255250081
8,71.0,63.56367721997175,7.436322780028249
5,44.0,55.24448874605494,-11.244488746054941
9,57.0,66.33674004461069,-9.336740044610693
5,57.0,55.24448874605494,1.755511253945059
5,41.0,55.24448874605494,-14.244488746054941
2,62.0,46.925300272138124,15.074699727861876
3,48.0,49.69836309677706,-1.698363096777058
9,59.0,66.33674004461069,-7.336740044610693
7,34.0,60.79061439533281,-26.79061439533281
1,17.0,44.15223744749919,-27.15223744749919
3,54.0,49.69836309677706,4.301636903222942
2,55.0,46.925300272138124,8.074699727861876
1,73.0,44.15223744749919,28.84776255250081
9,50.0,66.33674004461069,-16.336740044610693
8,91.0,63.56367721997175,27.43632278002825
5,73.0,55.24448874605494,17.75551125394506
2,70.0,46.925300272138124,23.074699727861876
1,74.0,44.15223744749919,29.84776255250081
7,86.0,60.79061439533281,25.20938560466719
2,34.0,46.925300272138124,-12.925300272138124
1,25.0,44.15223744749919,-19.15223744749919
2,47.0,46.925300272138124,0.0746997278618764
7,45.0,60.79061439533281,-15.79061439533281
7,62.0,60.79061439533281,1.2093856046671903
6,49.0,58.017551570693875,-9.017551570693875
5,62.0,55.24448874605494,6.755511253945059
3,65.0,49.69836309677706,15.301636903222942
3,40.0,49.69836309677706,-9.698363096777058
9,97.0,66.33674004461069,30.663259955389307
4,79.0,52.471425921416,26.528574078584
9,93.0,66.33674004461069,26.663259955389307
4,60.0,52.471425921416,7.5285740785840005
2,61.0,46.925300272138124,14.074699727861876
4,73.0,52.471425921416,20.528574078584
6,89.0,58.017551570693875,30.982448429306125
6,71.0,58.017551570693875,12.982448429306125
5,61.0,55.24448874605494,5.755511253945059
1,39.0,44.15223744749919,-5.152237447499189
3,44.0,49.69836309677706,-5.698363096777058
5,32.0,55.24448874605494,-23.24448874605494
6,35.0,58.017551570693875,-23.017551570693875
1,20.0,44.15223744749919,-24.15223744749919
9,62.0,66.33674004461069,-4.336740044610693
3,42.0,49.69836309677706,-7.698363096777058
3,43.0,49.69836309677706,-6.698363096777058
2,56.0,46.925300272138124,9.074699727861876
8,79.0,63.56367721997175,15.436322780028249
3,30.0,49.69836309677706,-19.698363096777058
6,73.0,58.017551570693875,14.982448429306125
2,25.0,46.925300272138124,-21.925300272138124
7,84.0,60.79061439533281,23.20938560466719
4,27.0,52.471425921416,-25.471425921416
9,41.0,66.33674004461069,-25.336740044610693
9,92.0,66.33674004461069,25.663259955389307
7,53.0,60.79061439533281,-7.79061439533281
8,63.0,63.56367721997175,-0.5636772199717512
3,67.0,49.69836309677706,17.301636903222942
5,74.0,55.24448874605494,18.75551125394506
2,37.0,46.925300272138124,-9.925300272138124
7,33.0,60.79061439533281,-27.79061439533281
8,58.0,63.56367721997175,-5.563677219971751
9,55.0,66.33674004461069,-11.336740044610693
7,40.0,60.79061439533281,-20.79061439533281
8,79.0,63.56367721997175,15.436322780028249
9,68.0,66.33674004461069,1.6632599553893073
6,57.0,58.017551570693875,-1.0175515706938754
2,20.0,46.925300272138124,-26.925300272138124
2,28.0,46.925300272138124,-18.925300272138124
4,50.0,52.471425921416,-2.4714259214159995
9,80.0,66.33674004461069,13.663259955389307
7,44.0,60.79061439533281,-16.79061439533281
2,19.0,46.925300272138124,-27.925300272138124
8,81.0,63.56367721997175,17.43632278002825
7,46.0,60.79061439533281,-14.79061439533281
9,83.0,66.33674004461069,16.663259955389307
8,58.0,63.56367721997175,-5.563677219971751
3,53.0,49.69836309677706,3.301636903222942
1,73.0,44.15223744749919,28.84776255250081
2,79.0,46.925300272138124,32.074699727861876
2,15.0,46.925300272138124,-31.925300272138124
4,62.0,52.471425921416,9.528574078584
6,46.0,58.017551570693875,-12.017551570693875
4,41.0,52.471425921416,-11.471425921416
9,68.0,66.33674004461069,1.6632599553893073
4,72.0,52.471425921416,19.528574078584
6,43.0,58.017551570693875,-15.017551570693875
6,51.0,58.017551570693875,-7.017551570693875
1,38.0,44.15223744749919,-6.152237447499189
8,80.0,63.56367721997175,16.43632278002825
3,48.0,49.69836309677706,-1.698363096777058
6,63.0,58.017551570693875,4.982448429306125
3,31.0,49.69836309677706,-18.698363096777058
2,66.0,46.925300272138124,19.074699727861876
5,69.0,55.24448874605494,13.755511253945059
1,62.0,44.15223744749919,17.84776255250081
9,49.0,66.33674004461069,-17.336740044610693
7,54.0,60.79061439533281,-6.79061439533281
3,57.0,49.69836309677706,7.301636903222942
4,77.0,52.471425921416,24.528574078584
